Price,Close,High,Low,Open,Volume
2000-02-08,0.07617801427841187,0.07880522331042245,0.07259621177494617,0.07450632106339494,468816000
2000-02-09,0.07808812707662582,0.08035678955642507,0.07796891904498186,0.07904364285296506,589056000
2000-02-10,0.09408796578645706,0.09552123614126039,0.08286478976371807,0.08286478976371807,970080000
2000-02-11,0.0955212190747261,0.09886460501332744,0.0885960311591355,0.09874447464873051,423792000
2000-02-14,0.11080396175384521,0.11080396175384521,0.09480413091488252,0.09575964663825587,650112000
2000-02-15,0.10650596767663956,0.11116250007028568,0.10196865013152684,0.11104329205394028,450480000
2000-02-16,0.11140093952417374,0.11510287938779232,0.10650599006871105,0.10769992883831946,1019568000
2000-02-17,0.11534131318330765,0.11605840623302757,0.10961005503451386,0.11128174857204716,535776000
2000-02-18,0.12871485948562622,0.13038654616502063,0.11283423229842171,0.11366961788136301,960864000
2000-02-22,0.12513209879398346,0.1263260374576731,0.12035635780360257,0.1246552666706531,542496000
2000-02-23,0.1258491575717926,0.1271623039105247,0.12214723270398178,0.12369971055283763,511392000
2000-02-24,0.12465529888868332,0.1274008010181545,0.11940087972594478,0.12656541540873328,244320000
2000-02-25,0.1168937012553215,0.1247744082521468,0.11175942339342827,0.1247744082521468,278736000
2000-02-28,0.1160583645105362,0.1174907190679986,0.11414734002705314,0.1162967805442556,517872000
2000-02-29,0.12226647138595581,0.12369974159596485,0.11534128293266775,0.11534128293266775,306048000
2000-03-01,0.11868468672037125,0.1222664895063014,0.11677457044909967,0.1222664895063014,383568000
2000-03-02,0.11068473756313324,0.11964016453472755,0.1103271135181817,0.11964016453472755,191040000
2000-03-03,0.1124756932258606,0.11366962540714366,0.10984939906739964,0.11080399960359716,273696000
2000-03-06,0.1117594987154007,0.12178965892883747,0.11080398281044618,0.11319276915673757,432096000
2000-03-07,0.15916189551353455,0.1666840484234178,0.1370722822537649,0.14328128934436624,1952208000
2000-03-08,0.16047513484954834,0.16190840496813894,0.14758026768399396,0.15907213132497133,668736000
2000-03-09,0.19160914421081543,0.20632517220723864,0.16190840558124547,0.16238525133081272,952944000
2000-03-10,0.22542904317378998,0.2770103277962356,0.20011615527838378,0.20154942535802167,2161200000
2000-03-13,0.28513044118881226,0.28656279604590973,0.2025040734341892,0.20441510514962996,2415168000
2000-03-14,0.2103847861289978,0.28357796857666695,0.2063252218492663,0.28357796857666695,1567776000
2000-03-15,0.20178787410259247,0.23128046515402556,0.1948626856256162,0.2254593310461032,995616000
2000-03-16,0.17990729212760925,0.21539981185182383,0.17695271243138871,0.2082352789093716,750384000
2000-03-17,0.19080312550067902,0.20441508664200672,0.17572854303534585,0.17575880963193843,557616000
2000-03-20,0.19068391621112823,0.20465350135326585,0.18459411304436457,0.19832528212606806,365280000
2000-03-21,0.18125076591968536,0.19271326819074386,0.1662064469029148,0.19104158153821657,536640000
2000-03-22,0.18256482481956482,0.1881759522754699,0.17957906207660213,0.18268403287317228,230592000
2000-03-23,0.18578802049160004,0.1958181782876362,0.18053453238785208,0.18089307195794213,309408000
2000-03-24,0.1780274361371994,0.19295254153277983,0.17193763392670056,0.18459408405806643,231600000
2000-03-27,0.1663256734609604,0.18340023437535766,0.16477411020528224,0.17766896893790088,388944000
2000-03-28,0.15390850603580475,0.1623852570017212,0.150922743997824,0.16059434908689052,393312000
2000-03-29,0.14375914633274078,0.1580872848358514,0.13755013509561306,0.15450546884011684,469440000
2000-03-30,0.1429227888584137,0.15617712192631264,0.13468445603439588,0.1394601955974334,361920000
2000-03-31,0.1614004224538803,0.16787811706979197,0.1499681742440152,0.15268432488617945,962976000
2000-04-03,0.14877423644065857,0.1604751674171883,0.14459454877071365,0.1599378020367205,329952000
2000-04-04,0.14328137040138245,0.15928119357333514,0.10889384013861303,0.15665399860019136,513792000
2000-04-05,0.17516180872917175,0.1862657669940721,0.13731168063949864,0.14471462920860412,639600000
2000-04-06,0.18328091502189636,0.19259396462005848,0.17456482092091924,0.18328091502189636,404592000
2000-04-07,0.1959374099969864,0.20059394305573813,0.1843556881989821,0.19247481562736013,318576000
2000-04-10,0.1786244660615921,0.21086255108166338,0.1749225258690364,0.19928082747384204,395280000
2000-04-11,0.1679973155260086,0.18149006936464207,0.1528337908077699,0.16617615449738368,457584000
2000-04-12,0.15056513249874115,0.17193766842795852,0.14996816314393038,0.1682366579280535,313440000
2000-04-13,0.14411677420139313,0.1571317663492484,0.14160970243861093,0.15175905587926558,313296000
2000-04-14,0.1314309686422348,0.1453116111556439,0.125132087375987,0.1349229137027069,421920000
2000-04-17,0.13814708590507507,0.1432813799917448,0.12035635372731476,0.12035635372731476,294096000
2000-04-18,0.16262462735176086,0.1714599336789136,0.14758030859452026,0.152057114860492,477504000
2000-04-19,0.1548631191253662,0.17002755976313288,0.15283379490135765,0.16775890394448206,278352000
2000-04-20,0.15402774512767792,0.1620276656052844,0.15187829718967222,0.159042818478542,153936000
2000-04-24,0.14638543128967285,0.15163983513404922,0.1387440521012851,0.14519149269322928,205968000
2000-04-25,0.16238529980182648,0.1671619573492507,0.15259448410672116,0.15295302379086703,249696000
2000-04-26,0.1607135832309723,0.1776689175032578,0.16047515349719707,0.17372857544297787,254112000
2000-04-27,0.17384777963161469,0.1755194659491693,0.1491318580048397,0.14996815892027382,280992000
2000-04-28,0.17026594281196594,0.18340014011018504,0.17026594281196594,0.1765941608564485,179040000
2000-05-01,0.17575877904891968,0.1805345192151568,0.17157907893398755,0.17671337230852927,119424000
2000-05-02,0.1689528077840805,0.18602736107594584,0.16405693019471643,0.17575878749762838,234000000
2000-05-03,0.16620641946792603,0.17337093996146913,0.1528337893110461,0.16787810584451512,329184000
2000-05-04,0.1682366579771042,0.1752810548727122,0.16441551026294884,0.16584786504382523,241200000
2000-05-05,0.17599721252918243,0.18005677585905955,0.16525087715982242,0.1675195326255535,170592000
2000-05-08,0.16954976320266724,0.17766887512018056,0.16931041801265415,0.1714598651709453,185136000
2000-05-09,0.16716191172599792,0.17384776837890026,0.1623852554822594,0.17241541373149447,176832000
2000-05-10,0.15068434178829193,0.16560945030298624,0.14925107148256475,0.16549024226657544,274080000
2000-05-11,0.15713173151016235,0.15987814790994131,0.1508035134793409,0.15283375265553664,245904000
2000-05-12,0.15235602855682373,0.1700275541784481,0.15235602855682373,0.16143067886212079,187824000
2000-05-15,0.16286301612854004,0.16549022487777315,0.14423688537589055,0.1516398348371711,282096000
2000-05-16,0.1795790046453476,0.18471329824482172,0.16811649260081593,0.17002752389442474,366432000
2000-05-17,0.21110092103481293,0.21898163190504558,0.18901220947189698,0.189131417497836,1290624000
2000-05-18,0.19677279889583588,0.21575747108076188,0.19545965215006436,0.21229487664976562,509904000
2000-05-19,0.19510111212730408,0.20154945516965977,0.18960919357125114,0.19104154834954928,521184000
2000-05-22,0.20775844156742096,0.20775844156742096,0.1758779911283147,0.19295254399444672,517152000
2000-05-23,0.20608676970005035,0.22530985693067807,0.19916158120741456,0.20250405191131432,778560000
2000-05-24,0.20345954596996307,0.20919080906162665,0.17623654161820845,0.20584742308871298,739632000
2000-05-25,0.20059393346309662,0.21874321903231628,0.19808684817136527,0.2064444049311973,569184000
2000-05-26,0.2016090601682663,0.20716058239268784,0.1891314203541672,0.2016090601682663,183456000
2000-05-30,0.20990699529647827,0.2151604836881114,0.2060867634149095,0.20704135679648158,303648000
2000-05-31,0.21802617609500885,0.22160889466030675,0.2091908696882633,0.2091908696882633,469536000
2000-06-01,0.22411593794822693,0.22650381545095663,0.21850389563891945,0.22447449124473642,418992000
2000-06-02,0.25133979320526123,0.2540852939239258,0.22877239602070149,0.22877239602070149,592176000
2000-06-05,0.2567419111728668,0.2693689989060953,0.24095116465982144,0.25098131002622387,491904000
2000-06-06,0.24393688142299652,0.2672195300668795,0.24262280569129904,0.2576680491074031,375888000
2000-06-07,0.23307134211063385,0.2441753156659409,0.22948862438657497,0.24214599167441006,332352000
2000-06-08,0.2348623275756836,0.23928043212462477,0.2254291353038345,0.2390411141427791,460704000
2000-06-09,0.24154803156852722,0.25217517030509184,0.2356975752913614,0.23928029210151666,467280000
2000-06-12,0.2351006716489792,0.24465308272368078,0.22972797503823136,0.24262282950659766,380016000
2000-06-13,0.24250353872776031,0.24262274671687073,0.22734002015695623,0.22853395840277368,447840000
2000-06-14,0.2422652244567871,0.24835409890245674,0.23907131259613384,0.24704097944500378,275088000
2000-06-15,0.24859338998794556,0.24859338998794556,0.2285340045459691,0.2415480652310221,338592000
2000-06-16,0.28608497977256775,0.2865627410257924,0.24763787942919704,0.24769751076740412,987840000
2000-06-19,0.3039949834346771,0.32715932995365826,0.2782043160201739,0.2853688503360599,1052160000
2000-06-20,0.2999354302883148,0.31283121597002156,0.296115224994787,0.30924942677370404,610272000
2000-06-21,0.33038267493247986,0.33623406391798594,0.2952789595805568,0.2952789595805568,614880000
2000-06-22,0.3123534619808197,0.33575625436495493,0.30924943408337385,0.3289502726285042,614352000
2000-06-23,0.2828616499900818,0.3078159926474292,0.2827415401509494,0.3039948600382532,607392000
2000-06-26,0.31700995564460754,0.3188008636457419,0.28393557533878977,0.2884728866173153,618288000
2000-06-27,0.27223461866378784,0.3195179271416584,0.2638761465540735,0.31426350957900995,604608000
2000-06-28,0.26172780990600586,0.2884730877289477,0.2540855367509083,0.27796607578824883,586608000
2000-06-29,0.22399668395519257,0.2571902814805827,0.21969778931876477,0.2571902814805827,1184880000
2000-06-30,0.24286215007305145,0.24692169958840546,0.22304117990948855,0.2345036785006558,1209192000
2000-07-03,0.23354913294315338,0.2521752665350513,0.23116035354193706,0.24453389986119964,232680000
2000-07-05,0.20847468078136444,0.2330713840927213,0.20154947750196328,0.23259362272111242,777936000
2000-07-06,0.2211311012506485,0.22877246764579945,0.20369800522167242,0.20871307807629352,603936000
2000-07-07,0.22232501208782196,0.23307133385269718,0.21778768746669552,0.2292502002100746,346560000
2000-07-10,0.233787402510643,0.23928023345176636,0.21635523228412107,0.2185037632279406,351264000
2000-07-11,0.2526529133319855,0.2645931701997292,0.22805619516234887,0.2306834167852928,755304000
2000-07-12,0.2598166763782501,0.27295087961791925,0.25480250435660734,0.26316004984919866,388152000
2000-07-13,0.28417477011680603,0.2856071242259986,0.2648315673879623,0.26530932848345384,458736000
2000-07-14,0.28202545642852783,0.2953980722163038,0.2751002678858244,0.2899061402377377,280200000
2000-07-17,0.2789214551448822,0.2865628225077211,0.2779659323667374,0.28632440640211143,105552000
2000-07-18,0.27342867851257324,0.28656288355208714,0.2636378474021669,0.2636378474021669,183672000
2000-07-19,0.25599631667137146,0.2655477964126407,0.2505034840928887,0.26363768083412986,189504000
2000-07-20,0.26292160153388977,0.26936902971348936,0.2550408892536493,0.25575706671506476,142992000
2000-07-21,0.266264945268631,0.27127908828068503,0.25981658928329665,0.26363772289871246,251928000
2000-07-24,0.24357841908931732,0.26841356876900757,0.23307141170899867,0.2665034522340644,281112000
2000-07-25,0.23450377583503723,0.24930968013208088,0.2340260143884438,0.2473995635236722,335304000
2000-07-26,0.2170715183019638,0.2345036972847934,0.21062409120628336,0.2345036972847934,380064000
2000-07-27,0.2015494704246521,0.21301198523634887,0.19868384513782272,0.2101463599495195,331560000
2000-07-28,0.20632517337799072,0.22136948810715232,0.19104152709164476,0.20250403976028353,512664000
2000-07-31,0.2292502224445343,0.22972798375949566,0.20632519473432964,0.21778770858943197,371232000
2000-08-01,0.22471286356449127,0.23116030373749172,0.22304117746694463,0.22925018794282404,350616000
2000-08-02,0.2292502224445343,0.23295124657449406,0.21802613832243622,0.22160885626703575,345432000
2000-08-03,0.23928028345108032,0.24453379770682115,0.2063251219437586,0.2063251219437586,368664000
2000-08-04,0.24357841908931732,0.24835414768687725,0.23975728417026437,0.24501170337397166,194784000
2000-08-07,0.2626821994781494,0.2648316605755617,0.24429451247012432,0.24525003499733178,246936000
2000-08-08,0.25695082545280457,0.27127895587040807,0.2559962325659048,0.25695082545280457,128112000
2000-08-09,0.24930967390537262,0.26196611596562364,0.2457278842410912,0.26029444286204423,136248000
2000-08-10,0.2521752417087555,0.2579064916121636,0.23880262588377735,0.24357835318926566,156432000
2000-08-11,0.24620555341243744,0.25456312419197186,0.23450370812982543,0.25265300813504615,131928000
2000-08-14,0.24859338998794556,0.2516974442183378,0.24071267996122028,0.2493095672445677,108576000
2000-08-15,0.2720557749271393,0.2770103134938775,0.2490711476077208,0.2497873248539614,443328000
2000-08-16,0.2789214551448822,0.28680123861333073,0.27056298110950816,0.28680123861333073,266232000
2000-08-17,0.28417477011680603,0.2856071242259986,0.27414462930081673,0.2751001514917999,129816000
2000-08-18,0.29420414566993713,0.2975475457132854,0.2825032293534443,0.2829809633419825,204720000
2000-08-21,0.29874134063720703,0.3102038637444849,0.2980251635292934,0.30495034965753265,464472000
2000-08-22,0.27056291699409485,0.289428393078329,0.26793662374333016,0.2832193821762063,658872000
2000-08-23,0.28632450103759766,0.2868013334064188,0.2607722656035352,0.266265102297811,352800000
2000-08-24,0.293965607881546,0.29683124542106165,0.27939905887038513,0.2846525455011974,332616000
2000-08-25,0.2865627408027649,0.2970697443264214,0.28513038622179465,0.29086163557209943,153048000
2000-08-28,0.2980252802371979,0.30184644160470503,0.28465266387500826,0.28799606392436267,189264000
2000-08-29,0.29730910062789917,0.29993539409154807,0.2942041440007142,0.2992192167085264,149376000
2000-08-30,0.2999354302883148,0.3039950081856328,0.2908617082557767,0.29396576340861263,178080000
2000-08-31,0.30327874422073364,0.3152190037525826,0.2985029902160149,0.3044726827219133,388896000
2000-09-01,0.3037564754486084,0.31235333465684817,0.3004130763045776,0.30948772403035124,204144000
2000-09-05,0.30423417687416077,0.3111593904295842,0.302084743671261,0.31092094712059515,246144000
2000-09-06,0.2832193672657013,0.3054281872765781,0.280831490189762,0.3054281872765781,230136000
2000-09-07,0.29850298166275024,0.2989807428850435,0.2755779583991572,0.2875182449176224,239760000
2000-09-08,0.28083160519599915,0.3018465226036936,0.2798760823032838,0.29515974803937906,222648000
2000-09-11,0.2693690359592438,0.2789214486561482,0.25886205701301473,0.27724974842221123,285888000
2000-09-12,0.26769736409187317,0.2836971778511394,0.26363778613023986,0.26960748043327853,125976000
2000-09-13,0.2675780951976776,0.27199619815524956,0.2612498490042816,0.2669811259031166,239976000
2000-09-14,0.2650710642337799,0.2808315596841037,0.26172766382907625,0.2688912968296007,216336000
2000-09-15,0.2708618640899658,0.2746224918995235,0.2617276107703287,0.2636377266810107,242592000
2000-09-18,0.25504088401794434,0.27319018586243166,0.2521752723820596,0.27151848570157383,163488000
2000-09-19,0.26292160153388977,0.26363777899530516,0.24071274879380927,0.24333997172274577,301104000
2000-09-20,0.25432467460632324,0.2607721291719718,0.2502651246768794,0.25575702931972333,227568000
2000-09-21,0.2652497887611389,0.2710406416165737,0.25599632859603666,0.25623474461290724,346824000
2000-09-22,0.26984676718711853,0.2731901672814332,0.23880263868837043,0.23904105476179532,387264000
2000-09-25,0.2891899645328522,0.29324954181940166,0.2760557647299919,0.27820429681509645,467568000
2000-09-26,0.29611510038375854,0.2994584720759096,0.2789213279429994,0.2922939401916699,337344000
2000-09-27,0.3123534619808197,0.3262038688853269,0.29372735425417973,0.29372735425417973,676128000
2000-09-28,0.3219057321548462,0.32381584766477894,0.3018463491657887,0.3094877130542024,333816000
2000-09-29,0.31283122301101685,0.32477151354574507,0.307577733482524,0.31283122301101685,373872000
2000-10-02,0.30542826652526855,0.3295472359482198,0.2975475814453254,0.31712921157566654,340584000
2000-10-03,0.28895074129104614,0.3094878977051036,0.286562863184584,0.30710001959864147,300264000
2000-10-04,0.285607248544693,0.29038390507275885,0.2774881212478449,0.2813092824977646,419568000
2000-10-05,0.2789214551448822,0.28775676139147555,0.2729508588770171,0.28775676139147555,525048000
2000-10-06,0.26148828864097595,0.2815476755138227,0.25766805688145794,0.2796375596340637,1027176000
2000-10-09,0.2672194838523865,0.27127903267956577,0.23689151540668357,0.25480236671841344,665256000
2000-10-10,0.24692177772521973,0.2688913140205954,0.2445339272344753,0.2559964294528779,415944000
2000-10-11,0.24907124042510986,0.2626822752285088,0.22256348997568484,0.23187745970032184,535776000
2000-10-12,0.23928028345108032,0.2693689054086923,0.23689150504777992,0.2545630377431469,401616000
2000-10-13,0.24883177876472473,0.2559963107502396,0.2383844082173033,0.24095109692976463,578976000
2000-10-16,0.2431005835533142,0.24883183326017252,0.2373693338464559,0.24883183326017252,339216000
2000-10-17,0.22542904317378998,0.24310056596260987,0.22280276374050853,0.24214597264417928,463248000
2000-10-18,0.2218472957611084,0.23474308125841703,0.20083238191401948,0.21086254206105803,416952000
2000-10-19,0.24333986639976501,0.24644392017426736,0.23259351974731407,0.23617533468191088,294888000
2000-10-20,0.26602551341056824,0.27223452215239446,0.23593689376926216,0.2376085930643123,387360000
2000-10-23,0.2600560188293457,0.2698468211619838,0.25169754425045043,0.26817514810921445,182112000
2000-10-24,0.2516973912715912,0.2631598870189841,0.25074279818941675,0.2588619225345725,193968000
2000-10-25,0.22972795367240906,0.24835405628624094,0.22805625387783854,0.24477226798845125,385512000
2000-10-26,0.23951874673366547,0.2483540219005326,0.2149220256368669,0.23116027624683252,265776000
2000-10-27,0.2340259701013565,0.24566823985449177,0.22542909421658874,0.23975724801996018,210960000
2000-10-30,0.21754930913448334,0.23539964781456293,0.21730996386986998,0.23020576265467516,192120000
2000-10-31,0.23742888867855072,0.2411904176404742,0.2192209186001996,0.22614610549019012,299256000
2000-11-01,0.2373693734407425,0.24071274647005964,0.22351899448148901,0.23163812277788562,304536000
2000-11-02,0.2555185556411743,0.2617275654182743,0.241668181696567,0.24572775803934044,192888000
2000-11-03,0.27223461866378784,0.27701034576979344,0.2502651152369888,0.25217523117536483,268632000
2000-11-06,0.2932494282722473,0.3056665167277875,0.27701025089374287,0.2786819502088793,635040000
2000-11-07,0.27342867851257324,0.2884730003374217,0.2636378474021669,0.2884730003374217,258240000
2000-11-08,0.26530951261520386,0.2765335993710912,0.26124993425199505,0.2765335993710912,187080000
2000-11-09,0.23760871589183807,0.26172765707389345,0.22590685577053868,0.24930963317096821,564528000
2000-11-10,0.22471286356449127,0.257906461435677,0.21874319829892605,0.24572778569423243,805248000
2000-11-13,0.22566840052604675,0.2502651124613755,0.20632517691746255,0.2134897103390274,530040000
2000-11-14,0.2669811248779297,0.2688912407776654,0.2388026110781461,0.24071269964912825,470736000
2000-11-15,0.26345884799957275,0.27056284641022244,0.2514589865894053,0.26220530571348993,423864000
2000-11-16,0.24692177772521973,0.26268227418315737,0.2445339272344753,0.2559964294528779,235536000
2000-11-17,0.24214598536491394,0.26148829343587404,0.2340259294061706,0.24883182832672046,178776000
2000-11-20,0.2235189974308014,0.23330979870666585,0.22089178815694074,0.23319059065897613,298752000
2000-11-21,0.21922096610069275,0.23498145885262955,0.20775846657763944,0.2330713428817541,382512000
2000-11-22,0.20775844156742096,0.21683216089126037,0.19868379306603853,0.21014630487359776,409752000
2000-11-24,0.21969778835773468,0.22781783002136433,0.21014630767686335,0.21014630767686335,165072000
2000-11-27,0.21229493618011475,0.23689165737851245,0.20351923277412498,0.2354593021956043,363864000
2000-11-28,0.19647479057312012,0.21778772377283465,0.19175865313166646,0.21551906791626524,382344000
2000-11-29,0.18435567617416382,0.19963842107608154,0.16954979070338716,0.199399991360511,636408000
2000-11-30,0.15474386513233185,0.16859423934128004,0.1389833753072303,0.16859423934128004,981624000
2000-12-01,0.17002755403518677,0.18626580933373324,0.16334078118075318,0.16429630382913094,784080000
2000-12-04,0.17265386879444122,0.17671343311855428,0.15951966672053977,0.1711023057720865,474264000
2000-12-05,0.18387794494628906,0.1915193112460818,0.1676396897014885,0.18483345392712588,997224000
2000-12-06,0.1576095074415207,0.18531027268046785,0.15665399860019136,0.1802961024694838,950928000
2000-12-07,0.15474386513233185,0.163102322167658,0.14184899965582676,0.149968125167582,785184000
2000-12-08,0.1900869905948639,0.1910415842337964,0.15480353717971407,0.17074376153238605,853392000
2000-12-11,0.1900869905948639,0.19390720984199478,0.1791022359061014,0.18387797797005556,757632000
2000-12-12,0.18483345210552216,0.1886536706289069,0.1786244406570204,0.18531029791008466,409512000
2000-12-13,0.17050528526306152,0.18722128527083556,0.16716189942599413,0.18411632912929166,675072000
2000-12-14,0.15880343317985535,0.17074369217052332,0.15474387028870504,0.1693104221919119,569016000
2000-12-15,0.14304295182228088,0.15808726588560926,0.14232585903132455,0.14877420107075753,1094424000
2000-12-18,0.14775912463665009,0.1528338018657978,0.14566926711933545,0.14901265381153922,658872000
2000-12-19,0.13659457862377167,0.16334073296943927,0.1337289543665555,0.1499681203853318,946200000
2000-12-20,0.12178970128297806,0.148534959795282,0.11510292548192998,0.12966948715362328,1105392000
2000-12-21,0.10650596767663956,0.13659459571425722,0.10507269761216395,0.1201179271441657,845256000
2000-12-22,0.13396824896335602,0.14614693348641228,0.11510280906663845,0.11510280906663845,949080000
2000-12-26,0.12847541272640228,0.13707229644271238,0.11987854267446217,0.1356399425237834,343824000
2000-12-27,0.1370723843574524,0.14232588706054952,0.12178965125099295,0.12704314028971134,339456000
2000-12-28,0.13778851926326752,0.14137123627862755,0.12943097786985402,0.13158042497645137,419232000
2000-12-29,0.12519167363643646,0.14208741307066258,0.12226644533866171,0.13755010286363756,495168000
2001-01-02,0.11438668519258499,0.12775930793184775,0.11390893072288089,0.12608762162844192,290808000
2001-01-03,0.14949043095111847,0.150684369893366,0.10793836052861985,0.1108039929934032,910368000
2001-01-04,0.16668418049812317,0.17050532854502887,0.14280364151439495,0.146863205652969,815448000
2001-01-05,0.14172886312007904,0.16596793127255385,0.13850560138746065,0.16525083861643705,432768000
2001-01-08,0.15522168576717377,0.16143069804028842,0.1377885741479059,0.1377885741479059,573768000
2001-01-09,0.15832571685314178,0.1614306873734514,0.1497288274191706,0.15737112333135633,302904000
2001-01-10,0.16931042075157166,0.17002751349134604,0.14662474325905342,0.1502065449054041,392928000
2001-01-11,0.1834001988172531,0.1905647199013201,0.16238528511190187,0.16525091044284437,447648000
2001-01-12,0.1795790046453476,0.1977282883589495,0.1776688888649251,0.18650419234538482,669000000
2001-01-16,0.16549018025398254,0.1805344911676732,0.1626245425653106,0.1805344911676732,414984000
2001-01-17,0.17145991325378418,0.18340018896252858,0.17074373583788657,0.17814668628074007,592584000
2001-01-18,0.20435550808906555,0.20919085370429122,0.1676397032526614,0.17145992212250363,948168000
2001-01-19,0.19892223179340363,0.21778767958012352,0.19581817742617819,0.21014631442045442,1018704000
2001-01-22,0.1910415142774582,0.20059391042094227,0.18554959670088406,0.192952545546935,377712000
2001-01-23,0.21008673310279846,0.21396656918649676,0.18769907128864557,0.18865366471681355,433632000
2001-01-24,0.20919080078601837,0.21205642538629751,0.19701211144875294,0.20990697805779115,451728000
2001-01-25,0.18817593157291412,0.20250407121843425,0.1838779515352609,0.20202722539208529,440016000
2001-01-26,0.1941465139389038,0.1964151695996708,0.17635578093433363,0.17766891398103116,259248000
2001-01-29,0.19510111212730408,0.19534044371111975,0.18149006601574155,0.188175923279615,354168000
2001-01-30,0.19940000772476196,0.203578779542699,0.19438493496810968,0.19820608267990725,243720000
2001-01-31,0.19725053012371063,0.20728068778008196,0.19295255092228428,0.19963840717999826,358344000
2001-02-01,0.1982656717300415,0.1996384223887119,0.18865365691516153,0.19725054515051268,371856000
2001-02-02,0.17910216748714447,0.20298177053377897,0.17766888380943935,0.1984444599827675,320520000
2001-02-05,0.17886286973953247,0.18005680853228273,0.16835587768535468,0.17886286973953247,367584000
2001-02-06,0.17981834709644318,0.18340014890701994,0.17510221080104332,0.17551943884883753,250440000
2001-02-07,0.17145991325378418,0.18005680244905062,0.1619084305632379,0.17862444761725543,720384000
2001-02-08,0.17050528526306152,0.18220621334742243,0.16978819247886892,0.17241540104493072,384288000
2001-02-09,0.16931042075157166,0.1702659431721007,0.16310232621502418,0.1690720047351921,259608000
2001-02-12,0.164774090051651,0.16931048670822568,0.15665404566204283,0.16740037030056737,354336000
2001-02-13,0.16978822648525238,0.17766892458427666,0.16596799415637087,0.16787811032081162,467736000
2001-02-14,0.18220625817775726,0.18722133133508745,0.16047516723543992,0.16763970191220695,690888000
2001-02-15,0.21563826501369476,0.2192209830262202,0.20584745098647542,0.20728072129415526,1108512000
2001-02-16,0.22734013199806213,0.23307138273970004,0.20441511536713092,0.20465353146264173,1081176000
2001-02-20,0.20465347170829773,0.22638455682542474,0.2044150556823992,0.22160881655148987,701304000
2001-02-21,0.21396654844284058,0.222563422535882,0.1948626707435419,0.19701211814510702,646512000
2001-02-22,0.22304114699363708,0.2292501566212019,0.20632513549333206,0.21277257478544212,815304000
2001-02-23,0.20763836801052094,0.2254291035845281,0.20059397028178036,0.22184730069538183,1034664000
2001-02-26,0.2029818296432495,0.20728073908632058,0.19414653750568217,0.20154947472597023,751824000
2001-02-27,0.19080312550067902,0.20584744136941963,0.1896091868352739,0.19796673016435448,533832000
2001-02-28,0.17074374854564667,0.20059396861807288,0.1671619456862075,0.1893698831542419,784056000
2001-03-01,0.18423552811145782,0.18722127609103123,0.15283375528185061,0.1685942457015186,915288000
2001-03-02,0.16650532186031342,0.18316171742990286,0.16429627058340415,0.17098212657159087,1413504000
2001-03-05,0.1681165248155594,0.17241543395285033,0.15904280356541248,0.15999739704976326,742296000
2001-03-06,0.18435567617416382,0.19032535556603383,0.17372856217838306,0.17671339504212952,834408000
